"seed","gen","variable","value","xAM","GWAS","Trait_1","Trait_2","pair","traits"
24,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.154138458996405,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
25,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0110652598486567,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
25,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0562205166393398,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
25,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.123217740480483,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
25,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.184600928245402,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
25,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.197726344950453,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
25,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.199443273338124,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
26,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0421226759767907,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
26,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0489250015421445,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
26,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.102247152318672,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
26,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.176946228053853,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
26,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.190907336623534,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
26,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.22614370459853,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
27,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0394217849910756,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
27,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.105273990249326,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
27,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.131501244789954,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
27,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.187936792665967,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
27,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.233876250389186,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
27,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.266772153578665,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
28,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.032347639575485,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
28,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0780275970203242,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
28,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0832813528149125,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
28,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.167650292216819,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
28,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.200763940538664,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
28,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.205735590130249,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
29,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.029182039412836,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
29,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0510710509871355,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
29,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0773139764627152,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
29,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.161620297877004,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
29,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.236141852383012,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
29,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.256429496581203,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
30,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0223512538901638,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
30,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0103296731732656,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
30,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.162448213193161,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
30,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.165703200932429,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
30,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.190771868184919,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
30,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.158200417695867,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
31,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0255251017461417,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
31,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.113685713608998,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
31,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.124973695007511,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
31,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.195804563027969,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
31,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.159001353088983,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
31,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.177231475776257,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
32,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0123332340815927,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
32,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.06997025860155,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
32,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.104293918167044,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
32,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.148966058972241,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
32,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.156328530083919,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
32,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.229201091484069,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
33,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0241185464334002,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
33,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0503832763859342,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
33,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.125093755762484,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
33,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.130167725363712,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
33,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.178935541482687,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
33,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.13824897660008,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
34,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0380808562568015,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
34,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0648370271241382,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
34,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.162355257148205,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
34,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.14754267100073,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
34,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.193013014115729,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
34,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.194149549939839,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
35,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0286242241417831,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
35,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.107378913923723,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
35,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0872462338545792,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
35,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.155930148698114,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
35,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.164893526037202,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
35,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.169386551129792,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
36,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00850897867105718,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
36,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0805379327900216,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
36,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.142562592383856,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
36,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.162957700512686,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
36,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.217877861335386,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
36,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.232018521364561,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
37,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0210907611247761,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
37,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.054349733679001,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
37,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.125406163545433,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
37,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.180280147886181,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
37,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.108011533982923,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
37,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.173991053097336,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
38,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0301771794206421,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
38,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0696420569758814,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
38,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.065720118863858,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
38,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.165419398751662,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
38,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.220128599613636,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
38,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.212711622741478,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
39,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.00093998700126938,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
39,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0628157126293195,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
39,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.142616908403159,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
39,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.110106032865662,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
39,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.148364705643877,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
39,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.188708636142885,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
40,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0316631536748116,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
40,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.059206471236822,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
40,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.121678838792023,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
40,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.162921312040363,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
40,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.190294394258549,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
40,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.195266603642791,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
41,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0201276492293702,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
41,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0596165698590158,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
41,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0877718892299418,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
41,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.155038220098621,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
41,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.189171427168279,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
41,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.189943202461193,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
42,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0213255369330253,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
42,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00484850097935256,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
42,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0900217998330001,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
42,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.113625886890582,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
42,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.138152383716009,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
42,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.135393069755448,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
43,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0367916136447327,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
43,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0614402115043982,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
43,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.164942602606038,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
43,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.211507542416962,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
43,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.250101139117192,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
43,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.210890602219928,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
44,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00302355101693453,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
44,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0706183144246287,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
44,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.105722850304549,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
44,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.167831776173292,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
44,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.16409441902157,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
44,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.177457020730205,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
45,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0134623927330693,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
45,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0745181740503302,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
45,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0943443311830121,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
45,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.148963779269285,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
45,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.205677865182989,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
45,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.180073976740952,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
46,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0150935720261521,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
46,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0999965914877638,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
46,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0852699148964499,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
46,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.120332917208041,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
46,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.150409221209482,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
46,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.180808632687576,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
47,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.00987319570331626,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
47,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.00113736205036559,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
47,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.065761676914315,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
47,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0933894178116793,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
47,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0614058329681213,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
47,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.122361980467058,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
48,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.00992819001053202,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
48,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0731505793576067,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
48,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.134945939361997,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
48,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.213565377531601,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
48,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.222977416116387,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
48,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.251009947719816,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
49,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",-0.0353008491331368,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
49,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.049171875334557,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
49,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.145382630327266,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
49,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.211093475374079,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
49,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.182681025240969,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
49,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.195495410166669,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
50,0,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.00956158063664602,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
50,1,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.0502153702631386,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
50,2,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.155435065931787,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
50,3,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.146869162359927,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
50,4,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.134041656709126,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
50,5,"rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype",0.170916568753059,"6-variate","Population","ANX","SCZ","ANX  /  SCZ","ANX / SCZ"
1,0,"rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype",-0.00961482375235126,"6-variate","Population","BIP","MDD","BIP  /  MDD","BIP / MDD"
1,1,"rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype",-0.00395133222128835,"6-variate","Population","BIP","MDD","BIP  /  MDD","BIP / MDD"
1,2,"rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype",0.0372627418886865,"6-variate","Population","BIP","MDD","BIP  /  MDD","BIP / MDD"
1,3,"rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype",0.0452232950935369,"6-variate","Population","BIP","MDD","BIP  /  MDD","BIP / MDD"
1,4,"rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype",0.0313971554843983,"6-variate","Population","BIP","MDD","BIP  /  MDD","BIP / MDD"
1,5,"rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype",0.0734126590874965,"6-variate","Population","BIP","MDD","BIP  /  MDD","BIP / MDD"
2,0,"rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype",-0.0137145770711638,"6-variate","Population","BIP","MDD","BIP  /  MDD","BIP / MDD"
2,1,"rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype",-0.0193586078329336,"6-variate","Population","BIP","MDD","BIP  /  MDD","BIP / MDD"
